n_features,k,n_samples,sample_id,difference
7,6,10000,162,0.030000000000000027
7,6,10000,163,0.020000000000000018
7,6,10000,165,0.019999999999999962
7,6,10000,169,0.030000000000000027
7,6,10000,170,0.020000000000000018
7,6,10000,171,0.010000000000000009
7,6,10000,173,0.009999999999999953
7,6,10000,182,0.04999999999999999
7,6,10000,186,0.04999999999999999
7,6,10000,190,0.01999999999999999
7,6,10000,191,0.020000000000000018
7,6,10000,192,0.009999999999999953
7,6,10000,195,0.030000000000000027
7,6,10000,197,0.02999999999999997
7,6,10000,198,0.02999999999999997
7,6,10000,202,0.030000000000000027
7,6,10000,203,0.02999999999999997
7,6,10000,204,0.02999999999999997
7,6,10000,206,0.03
7,6,10000,213,0.030000000000000027
7,6,10000,220,0.019999999999999962
7,6,10000,228,0.010000000000000009
7,6,10000,231,0.01999999999999999
7,6,10000,237,0.010000000000000009
7,6,10000,239,0.010000000000000009
7,6,10000,242,0.030000000000000027
7,6,10000,243,0.02999999999999997
7,6,10000,245,0.009999999999999953
7,6,10000,246,0.020000000000000018
7,6,10000,249,0.01999999999999999
7,6,10000,250,0.009999999999999981
7,6,10000,257,0.03999999999999998
7,6,10000,262,0.04999999999999999
7,6,10000,263,0.040000000000000036
7,6,10000,264,0.04999999999999999
7,6,10000,268,0.02999999999999997
7,6,10000,269,0.020000000000000018
7,6,10000,271,0.020000000000000018
7,6,10000,272,0.06
7,6,10000,279,0.010000000000000009
7,6,10000,280,0.04999999999999999
7,6,10000,284,0.010000000000000009
7,6,10000,288,0.03999999999999998
7,6,10000,290,0.03999999999999998
7,6,10000,298,0.010000000000000009
7,6,10000,299,0.020000000000000018
7,6,10000,301,0.020000000000000018
7,6,10000,304,0.010000000000000009
7,6,10000,306,0.020000000000000018
7,6,10000,311,0.020000000000000018
7,6,10000,312,0.009999999999999953
7,6,10000,313,0.04999999999999999
7,6,10000,314,0.010000000000000009
7,6,10000,322,0.019999999999999962
7,6,10000,324,0.019999999999999962
7,6,10000,326,0.09
7,6,10000,327,0.030000000000000027
7,6,10000,329,0.03
7,6,10000,330,0.030000000000000027
7,6,10000,338,0.03
7,6,10000,340,0.030000000000000027
7,6,10000,342,0.030000000000000027
7,6,10000,349,0.010000000000000009
7,6,10000,352,0.020000000000000018
7,6,10000,353,0.040000000000000036
7,6,10000,354,0.030000000000000027
7,6,10000,358,0.010000000000000009
7,6,10000,360,0.03
7,6,10000,368,0.04999999999999999
7,6,10000,369,0.07
7,6,10000,371,0.03999999999999998
7,6,10000,372,0.010000000000000009
7,6,10000,373,0.020000000000000018
7,6,10000,374,0.010000000000000009
7,6,10000,375,0.020000000000000018
7,6,10000,376,0.040000000000000036
7,6,10000,382,0.03999999999999998
7,6,10000,390,0.020000000000000018
7,6,10000,393,0.07
7,6,10000,398,0.009999999999999953
7,6,10000,399,0.03999999999999998
7,6,10000,406,0.040000000000000036
7,6,10000,407,0.03999999999999998
7,6,10000,408,0.010000000000000009
7,6,10000,414,0.010000000000000009
7,6,10000,418,0.04000000000000001
7,6,10000,422,0.03999999999999998
7,6,10000,424,0.010000000000000009
7,6,10000,431,0.019999999999999962
7,6,10000,433,0.010000000000000009
7,6,10000,436,0.01999999999999999
7,6,10000,438,0.010000000000000009
7,6,10000,442,0.04000000000000001
7,6,10000,445,0.03999999999999998
7,6,10000,448,0.01999999999999999
7,6,10000,449,0.06999999999999998
7,6,10000,450,0.04999999999999999
7,6,10000,452,0.06
7,6,10000,457,0.030000000000000027
7,6,10000,458,0.03
7,6,10000,461,0.019999999999999962
7,6,10000,462,0.03
7,6,10000,463,0.020000000000000018
7,6,10000,465,0.010000000000000009
7,6,10000,467,0.020000000000000018
7,6,10000,477,0.030000000000000027
7,6,10000,478,0.020000000000000018
7,6,10000,483,0.010000000000000009
7,6,10000,486,0.02999999999999997
7,6,10000,490,0.02999999999999997
7,6,10000,493,0.06
7,6,10000,499,0.020000000000000018
7,6,10000,500,0.020000000000000018
7,6,10000,505,0.009999999999999953
7,6,10000,517,0.03
7,6,10000,520,0.030000000000000027
7,6,10000,522,0.05000000000000002
7,6,10000,524,0.02999999999999997
7,6,10000,529,0.030000000000000027
7,6,10000,531,0.010000000000000009
7,6,10000,532,0.020000000000000018
7,6,10000,536,0.009999999999999953
7,6,10000,537,0.020000000000000018
7,6,10000,538,0.02999999999999997
7,6,10000,539,0.030000000000000027
7,6,10000,549,0.02999999999999997
7,6,10000,556,0.05000000000000002
7,6,10000,566,0.02999999999999997
7,6,10000,567,0.05000000000000002
7,6,10000,575,0.019999999999999962
7,6,10000,579,0.009999999999999953
7,6,10000,581,0.010000000000000009
